dir_d,Num_viajes,Hora_llegada_1,Hora_llegada_2,Hora_llegada_3,Hora_llegada_4,Hora_llegada_5,Hora_llegada_6,Hora_llegada_7,Hora_llegada_8,Hora_llegada_9,Hora_llegada_10,Hora_llegada_11,Hora_llegada_12,Hora_llegada_13,Hora_llegada_14,Hora_llegada_15,Hora_llegada_16,Hora_llegada_17,Hora_llegada_18,Hora_llegada_19,Hora_llegada_20,Hora_llegada_21,Hora_llegada_22,Hora_llegada_23,Num_escuelas,Num_hospitales,Num_iglesias,Num_zonas_tipicas,Superficie_km2,Poblacion,Conexiones_fijas_intenet,M2_areas_verdes,N_micro_empresas,N_pequenas_empresas,N_medianas_empresas,N_grandes_empresas
El Bosque,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,460,14,0.0,0.0,14.2,171789,35636,465,4227,830,86,23
El Monte,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
El Monte,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,3,0.0,0.0,118.0,40620,5635,18000,1082,266,21,12
Estacion Central,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,680,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Estacion Central,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,17,0.0,0.0,15.0,214470,52799,868892,4934,1304,203,113
Huechuraba,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,670,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Huechuraba,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,11,0.0,0.0,44.8,114453,25439,417975,3643,1389,423,445
Independencia,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,350,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Independencia,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,21,3.0,3.0,7.0,147655,34980,251341,3268,1088,173,54
Isla de Maipo,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
Isla de Maipo,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,9,0.0,0.0,189.0,40803,3636,53757,1395,348,35,15
La Cisterna,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Cisterna,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,325,7,0.0,0.0,10.0,101126,30440,139934,3951,1129,151,41
La Florida,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,1262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,1749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
La Florida,650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,35,0.0,0.0,70.2,405185,115763,1577484,12330,2626,275,94
