dir_d,Num_viajes,Hora_llegada_1,Hora_llegada_2,Hora_llegada_3,Hora_llegada_4,Hora_llegada_5,Hora_llegada_6,Hora_llegada_7,Hora_llegada_8,Hora_llegada_9,Hora_llegada_10,Hora_llegada_11,Hora_llegada_12,Hora_llegada_13,Hora_llegada_14,Hora_llegada_15,Hora_llegada_16,Hora_llegada_17,Hora_llegada_18,Hora_llegada_19,Hora_llegada_20,Hora_llegada_21,Hora_llegada_22,Hora_llegada_23,Num_escuelas,Num_hospitales,Num_iglesias,Num_zonas_tipicas
Talagante,853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,1026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,1333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,1696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,2040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,2268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,255,12,0.0,0.0
Talagante,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,255,12,0.0,0.0
Talagante,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,255,12,0.0,0.0
Talagante,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255,12,0.0,0.0
Talagante,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255,12,0.0,0.0
Talagante,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,12,0.0,0.0
Talagante,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,12,0.0,0.0
Vitacura,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,1385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,1174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,1052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,1152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,1406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,1735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,3222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,19,0.0,0.0
Vitacura,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,19,0.0,0.0
Vitacura,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,19,0.0,0.0
Vitacura,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,19,0.0,0.0
Vitacura,4261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95,19,0.0,0.0
Vitacura,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,19,0.0,0.0
Vitacura,2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,19,0.0,0.0
